id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,month,quarter,day_of_year,week_of_year,year,weekday_sin,weekday_cos,month_sin,month_cos,sales_lag_7,sales_lag_14,sales_lag_28,sales_lag_35,sales_lag_42,sales_rolling_mean_7,sales_rolling_std_7,sales_rolling_mean_14,sales_rolling_std_14,sales_rolling_mean_28,sales_rolling_std_28
SYNTH_000_X_X_validation,0,0,0,0,0,d_682,0,2012-12-10,2012_50,0,12,4,345,50,2012,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_683,0,2012-12-11,2012_50,1,12,4,346,50,2012,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_684,0,2012-12-12,2012_50,2,12,4,347,50,2012,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_685,0,2012-12-13,2012_50,3,12,4,348,50,2012,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_686,0,2012-12-14,2012_50,4,12,4,349,50,2012,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_687,0,2012-12-15,2012_50,5,12,4,350,50,2012,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_688,0,2012-12-16,2012_50,6,12,4,351,50,2012,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_689,0,2012-12-17,2012_51,0,12,4,352,51,2012,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_690,0,2012-12-18,2012_51,1,12,4,353,51,2012,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_691,0,2012-12-19,2012_51,2,12,4,354,51,2012,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_692,0,2012-12-20,2012_51,3,12,4,355,51,2012,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_693,0,2012-12-21,2012_51,4,12,4,356,51,2012,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_694,0,2012-12-22,2012_51,5,12,4,357,51,2012,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_695,0,2012-12-23,2012_51,6,12,4,358,51,2012,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTH_000_X_X_validation,0,0,0,0,0,d_696,9,2012-12-24,2012_52,0,12,4,359,52,2012,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,3.401680257083003,0.6428571428571429,2.405351177211813,0.32142857142857145,1.7008401285415196
SYNTH_000_X_X_validation,0,0,0,0,0,d_697,10,2012-12-25,2012_52,1,12,4,360,52,2012,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,4.644505202002503,1.3571428571428572,3.455366903754275,0.6785714285714286,2.4952335514317023
SYNTH_000_X_X_validation,0,0,0,0,0,d_698,11,2012-12-26,2012_52,2,12,4,361,52,2012,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,5.3763149000743695,2.142857142857143,4.276179870598786,1.0714285714285714,3.1614409680885998
SYNTH_000_X_X_validation,0,0,0,0,0,d_699,11,2012-12-27,2012_52,3,12,4,362,52,2012,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,5.857142857142857,5.520524474738815,2.9285714285714284,4.82723500590118,1.4642857142857142,3.6664862870494526
SYNTH_000_X_X_validation,0,0,0,0,0,d_700,11,2012-12-28,2012_52,4,12,4,363,52,2012,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,5.1269595556932295,3.7142857142857144,5.195094897016891,1.8571428571428572,4.070801956792858
SYNTH_000_X_X_validation,0,0,0,0,0,d_701,10,2012-12-29,2012_52,5,12,4,364,52,2012,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,8.857142857142858,3.976119189552002,4.428571428571429,5.330814423479997,2.2142857142857144,4.332112160043383
SYNTH_000_X_X_validation,0,0,0,0,0,d_702,9,2012-12-30,2012_52,6,12,4,365,52,2012,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,10.142857142857142,0.8997354108423729,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_703,0,2012-12-31,2012_01,0,12,4,366,1,2012,0.0,1.0,-2.4492935982947064e-16,1.0,9.0,0.0,0.0,0.0,0.0,8.857142857142858,3.9761191895520014,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_704,0,2013-01-01,2013_01,1,1,1,1,1,2013,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.0,0.0,0.0,0.0,0.0,7.428571428571429,5.126959555693229,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_705,0,2013-01-02,2013_01,2,1,1,2,1,2013,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,11.0,0.0,0.0,0.0,0.0,5.857142857142857,5.5205244747388145,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_706,0,2013-01-03,2013_01,3,1,1,3,1,2013,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,11.0,0.0,0.0,0.0,0.0,4.285714285714286,5.376314900074368,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_707,0,2013-01-04,2013_01,4,1,1,4,1,2013,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,11.0,0.0,0.0,0.0,0.0,2.7142857142857144,4.644505202002501,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_708,0,2013-01-05,2013_01,5,1,1,5,1,2013,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,10.0,0.0,0.0,0.0,0.0,1.2857142857142858,3.401680257082999,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_709,0,2013-01-06,2013_01,6,1,1,6,1,2013,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.071428571428571,5.298247688757909,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_710,0,2013-01-07,2013_02,0,1,1,7,2,2013,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,5.330814423479997,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_711,0,2013-01-08,2013_02,1,1,1,8,2,2013,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857144,5.195094897016891,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_712,0,2013-01-09,2013_02,2,1,1,9,2,2013,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.9285714285714284,4.82723500590118,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_713,0,2013-01-10,2013_02,3,1,1,10,2,2013,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,4.276179870598786,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_714,0,2013-01-11,2013_02,4,1,1,11,2,2013,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,3.4553669037542756,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_715,0,2013-01-12,2013_02,5,1,1,12,2,2013,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,2.4053511772118137,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_716,0,2013-01-13,2013_02,6,1,1,13,2,2013,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_717,0,2013-01-14,2013_03,0,1,1,14,3,2013,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_718,0,2013-01-15,2013_03,1,1,1,15,3,2013,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_719,0,2013-01-16,2013_03,2,1,1,16,3,2013,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_720,0,2013-01-17,2013_03,3,1,1,17,3,2013,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_721,0,2013-01-18,2013_03,4,1,1,18,3,2013,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_722,0,2013-01-19,2013_03,5,1,1,19,3,2013,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_723,0,2013-01-20,2013_03,6,1,1,20,3,2013,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5357142857142856,4.492645371477969
SYNTH_000_X_X_validation,0,0,0,0,0,d_724,0,2013-01-21,2013_04,0,1,1,21,4,2013,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2142857142857144,4.332112160043384
SYNTH_000_X_X_validation,0,0,0,0,0,d_725,0,2013-01-22,2013_04,1,1,1,22,4,2013,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,4.070801956792858
SYNTH_000_X_X_validation,0,0,0,0,0,d_726,9,2013-01-23,2013_04,2,1,1,23,4,2013,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0,0.0,11.0,0.0,0.0,1.2857142857142858,3.401680257082999,0.6428571428571429,2.4053511772118137,1.7857142857142858,3.919156587811764
SYNTH_000_X_X_validation,0,0,0,0,0,d_727,13,2013-01-24,2013_04,3,1,1,24,4,2013,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,11.0,0.0,0.0,3.142857142857143,5.490251100164442,1.5714285714285714,4.070801956792855,1.8571428571428572,4.1070335849277955
SYNTH_000_X_X_validation,0,0,0,0,0,d_728,17,2013-01-25,2013_04,4,1,1,25,4,2013,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,0.0,11.0,0.0,0.0,5.571428571428571,7.322502824789307,2.7857142857142856,5.753641942665148,2.0714285714285716,4.713483978643738
SYNTH_000_X_X_validation,0,0,0,0,0,d_729,18,2013-01-26,2013_04,5,1,1,26,4,2013,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,10.0,0.0,0.0,8.142857142857142,8.15329322888551,4.071428571428571,6.966560631543158,2.357142857142857,5.403800348001227
SYNTH_000_X_X_validation,0,0,0,0,0,d_730,17,2013-01-27,2013_04,6,1,1,27,4,2013,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,9.0,0.0,0.0,10.571428571428571,7.849780100044044,5.285714285714286,7.65032499489221,2.642857142857143,5.951745997879985
SYNTH_000_X_X_validation,0,0,0,0,0,d_731,13,2013-01-28,2013_05,0,1,1,28,5,2013,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,9.0,0.0,12.428571428571429,6.320789582985724,6.214285714285714,7.747739833491603,3.107142857142857,6.238110384084362
SYNTH_000_X_X_validation,0,0,0,0,0,d_732,9,2013-01-29,2013_05,1,1,1,29,5,2013,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,10.0,0.0,13.714285714285714,3.773340063934756,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_733,0,2013-01-30,2013_05,2,1,1,30,5,2013,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,9.0,0.0,0.0,11.0,0.0,12.428571428571429,6.320789582985724,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_734,0,2013-01-31,2013_05,3,1,1,31,5,2013,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,13.0,0.0,0.0,11.0,0.0,10.571428571428571,7.849780100044044,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_735,0,2013-02-01,2013_05,4,2,1,32,5,2013,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,17.0,0.0,0.0,11.0,0.0,8.142857142857142,8.153293228885511,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_736,0,2013-02-02,2013_05,5,2,1,33,5,2013,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,18.0,0.0,0.0,10.0,0.0,5.571428571428571,7.322502824789309,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_737,0,2013-02-03,2013_05,6,2,1,34,5,2013,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,17.0,0.0,0.0,9.0,0.0,3.142857142857143,5.490251100164445,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_738,0,2013-02-04,2013_06,0,2,1,35,6,2013,0.0,1.0,0.8660254037844386,0.5000000000000001,13.0,0.0,0.0,0.0,9.0,1.2857142857142858,3.401680257083005,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_739,0,2013-02-05,2013_06,1,2,1,36,6,2013,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,9.0,0.0,0.0,0.0,10.0,0.0,0.0,6.857142857142857,7.563649331426674,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_740,0,2013-02-06,2013_06,2,2,1,37,6,2013,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,9.0,0.0,0.0,11.0,0.0,0.0,6.214285714285714,7.747739833491603,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_741,0,2013-02-07,2013_06,3,2,1,38,6,2013,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,13.0,0.0,0.0,11.0,0.0,0.0,5.285714285714286,7.65032499489221,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_742,0,2013-02-08,2013_06,4,2,1,39,6,2013,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.0,17.0,0.0,0.0,11.0,0.0,0.0,4.071428571428571,6.966560631543158,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_743,0,2013-02-09,2013_06,5,2,1,40,6,2013,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,18.0,0.0,0.0,10.0,0.0,0.0,2.7857142857142856,5.753641942665148,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_744,0,2013-02-10,2013_06,6,2,1,41,6,2013,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,17.0,0.0,0.0,9.0,0.0,0.0,1.5714285714285714,4.070801956792855,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_745,0,2013-02-11,2013_07,0,2,1,42,7,2013,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,2.405351177211814,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_746,0,2013-02-12,2013_07,1,2,1,43,7,2013,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_747,0,2013-02-13,2013_07,2,2,1,44,7,2013,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_748,0,2013-02-14,2013_07,3,2,1,45,7,2013,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_749,0,2013-02-15,2013_07,4,2,1,46,7,2013,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_750,0,2013-02-16,2013_07,5,2,1,47,7,2013,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_751,0,2013-02-17,2013_07,6,2,1,48,7,2013,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_752,0,2013-02-18,2013_08,0,2,1,49,8,2013,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_753,0,2013-02-19,2013_08,1,2,1,50,8,2013,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,6.303606089806827
SYNTH_000_X_X_validation,0,0,0,0,0,d_754,0,2013-02-20,2013_08,2,2,1,51,8,2013,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.107142857142857,6.238110384084362
SYNTH_000_X_X_validation,0,0,0,0,0,d_755,0,2013-02-21,2013_08,3,2,1,52,8,2013,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642857142857143,5.951745997879985
SYNTH_000_X_X_validation,0,0,0,0,0,d_756,8,2013-02-22,2013_08,4,2,1,53,8,2013,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.0,0.0,17.0,0.0,0.0,1.1428571428571428,3.0237157840737723,0.5714285714285714,2.1380899352993894,2.3214285714285716,5.361409235892088
SYNTH_000_X_X_validation,0,0,0,0,0,d_757,8,2013-02-23,2013_08,5,2,1,54,8,2013,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,0.0,18.0,0.0,0.0,2.2857142857142856,3.9036002917940995,1.1428571428571428,2.9050921568102472,1.9642857142857142,4.549986917825253
SYNTH_000_X_X_validation,0,0,0,0,0,d_758,8,2013-02-24,2013_08,6,2,1,55,8,2013,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,17.0,0.0,0.0,3.4285714285714284,4.276179870598762,1.7142857142857142,3.4065225090105566,1.6428571428571428,3.6839419880650355
SYNTH_000_X_X_validation,0,0,0,0,0,d_759,8,2013-02-25,2013_09,0,2,1,56,9,2013,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,13.0,0.0,0.0,4.571428571428571,4.276179870598764,2.2857142857142856,3.7504578475079597,1.4642857142857142,3.2028013531807593
SYNTH_000_X_X_validation,0,0,0,0,0,d_760,8,2013-02-26,2013_09,1,2,1,57,9,2013,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,0.0,9.0,0.0,0.0,5.714285714285714,3.9036002917941066,2.857142857142857,3.9779612647907716,1.4285714285714286,3.120168222299838
SYNTH_000_X_X_validation,0,0,0,0,0,d_761,8,2013-02-27,2013_09,2,2,1,58,9,2013,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,9.0,0.0,6.857142857142857,3.0237157840737865,3.4285714285714284,4.10842072810476,1.7142857142857142,3.342843576149379
SYNTH_000_X_X_validation,0,0,0,0,0,d_762,8,2013-02-28,2013_09,3,2,1,59,9,2013,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,13.0,0.0,8.0,0.0,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_763,0,2013-03-01,2013_09,4,3,1,60,9,2013,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,8.0,0.0,0.0,17.0,0.0,6.857142857142857,3.0237157840737865,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_764,0,2013-03-02,2013_09,5,3,1,61,9,2013,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,8.0,0.0,0.0,18.0,0.0,5.714285714285714,3.9036002917941057,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_765,0,2013-03-03,2013_09,6,3,1,62,9,2013,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,8.0,0.0,0.0,17.0,0.0,4.571428571428571,4.276179870598764,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_766,0,2013-03-04,2013_10,0,3,1,63,10,2013,0.0,1.0,1.0,6.123233995736766e-17,8.0,0.0,0.0,13.0,0.0,3.4285714285714284,4.276179870598761,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_767,0,2013-03-05,2013_10,1,3,1,64,10,2013,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,8.0,0.0,0.0,9.0,0.0,2.2857142857142856,3.903600291794098,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_768,0,2013-03-06,2013_10,2,3,1,65,10,2013,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,8.0,0.0,0.0,0.0,9.0,1.1428571428571428,3.02371578407377,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_769,0,2013-03-07,2013_10,3,3,1,66,10,2013,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,8.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,4.150996173302163,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_770,0,2013-03-08,2013_10,4,3,1,67,10,2013,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.0,8.0,0.0,0.0,17.0,0.0,0.0,3.4285714285714284,4.10842072810476,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_771,0,2013-03-09,2013_10,5,3,1,68,10,2013,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,8.0,0.0,0.0,18.0,0.0,0.0,2.857142857142857,3.9779612647907716,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_772,0,2013-03-10,2013_10,6,3,1,69,10,2013,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.0,8.0,0.0,0.0,17.0,0.0,0.0,2.2857142857142856,3.7504578475079597,2.0,3.527668414752787
SYNTH_000_X_X_validation,0,0,0,0,0,d_773,0,2013-03-11,2013_11,0,3,1,70,11,2013,0.0,1.0,1.0,6.123233995736766e-17,0.0,8.0,0.0,0.0,13.0,0.0,0.0,1.7142857142857142,3.406522509010556,2.0,3.527668414752787
